Job,Salary,Company,Location
Data Scientist Jr/Semi Sr.,Sueldo no mostrado por la empresa,Empresa confidencial,CDMX
Data Scientist,"$36,000 - $45,000  Mensual",Empresa confidencial,"Benito Juárez, CDMX"
Data Scientist,Sueldo no mostrado por la empresa,Liverpool,"Cuajimalpa de Morelos, CDMX"
Senior Data Scientist,Sueldo no mostrado por la empresa,"Manpower, S.A. de C.V.","Azcapotzalco, CDMX"
Junior Data Scientist,Sueldo no mostrado por la empresa,"Manpower, S.A. de C.V.","Azcapotzalco, CDMX"
Work From Home Senior Data Scientist / Ref. 0960E (RD),Sueldo no mostrado por la empresa,BAIRESDEV LLC / (Tax I...,"Guadalajara, Jal."
Work From Home Senior Data Scientist / Ref. 0960E (RD),Sueldo no mostrado por la empresa,BAIRESDEV LLC / (Tax I...,"Miguel Hidalgo, CDMX"
Sr Data Scientist,"$70,000 - $80,000  Mensual","ENTERPRISE SOLUTIONS, ...",CDMX
Senior Data Scientist,Sueldo no mostrado por la empresa,Michael Page,
"Data Scientist Manager (Ciudad de México, Cuauhtémoc)",Sueldo no mostrado por la empresa,BBVA Bancomer,"Cuauhtémoc, CDMX"
EGRESADAS TI Ing Actuaria para Data Engineer Data Scientist,"$12,000 - $15,000  Mensual",Capgemini México,
Master Data Management,Sueldo no mostrado por la empresa,SYGNO,CDMX
Consultor Datos Jr,Sueldo no mostrado por la empresa,Enable,"Interlomas, Huixquilucan, Edo. Méx.​"
Jefe de Departamento de programación desarrollo digital,"$7,000 - $8,000  Mensual",Universidad Popular Au...,"Puebla, Pue."
Dealer Network Performance,Sueldo no mostrado por la empresa,Empresa confidencial,CDMX
Gerente de BI,"$110,000 - $120,000  Mensual","Manpower, S.A. de C.V.","Cuajimalpa de Morelos, CDMX"
Coordinador de BI,"$30,000 - $35,000  Mensual",ORAG MEXICO CONSULTING,"Cuauhtémoc, CDMX"
Analista de datos Sr.,"$80,000  Mensual",Empresa confidencial,"Cuajimalpa de Morelos, CDMX"
DATA ENGINEER O ARQUITECTO DE DATOS AWS,Sueldo no mostrado por la empresa,Indra,CDMX
Gerente BI,"$100,000  Mensual","Manpower, S.A. de C.V.","Colima, Col."
Especialista en Inteligencia Artificial,"$59,000 - $59,700  Mensual",Banorte,"Santa Fe Cuajimalpa, Cuajimalpa de Morelos, CDMX"
INGENIERO SR DE DATOS,Sueldo no mostrado por la empresa,Fundación Rafael Donde...,"Mérida, Yuc."
Trainee en modelos analíticos,"$8,000  Mensual",Grupo Salinas,"Tlalpan, CDMX"
Senior Data Scientist,Sueldo no mostrado por la empresa,Michael Page,
"Data Scientist Manager (Ciudad de México, Cuauhtémoc)",Sueldo no mostrado por la empresa,BBVA Bancomer,"Cuauhtémoc, CDMX"
EGRESADAS TI Ing Actuaria para Data Engineer Data Scientist,"$12,000 - $15,000  Mensual",Capgemini México,
Master Data Management,Sueldo no mostrado por la empresa,SYGNO,CDMX
Consultor Datos Jr,Sueldo no mostrado por la empresa,Enable,"Interlomas, Huixquilucan, Edo. Méx.​"
Jefe de Departamento de programación desarrollo digital,"$7,000 - $8,000  Mensual",Universidad Popular Au...,"Puebla, Pue."
Dealer Network Performance,Sueldo no mostrado por la empresa,Empresa confidencial,CDMX
Gerente de BI,"$110,000 - $120,000  Mensual","Manpower, S.A. de C.V.","Cuajimalpa de Morelos, CDMX"
Coordinador de BI,"$30,000 - $35,000  Mensual",ORAG MEXICO CONSULTING,"Cuauhtémoc, CDMX"
Analista de datos Sr.,"$80,000  Mensual",Empresa confidencial,"Cuajimalpa de Morelos, CDMX"
DATA ENGINEER O ARQUITECTO DE DATOS AWS,Sueldo no mostrado por la empresa,Indra,CDMX
Gerente BI,"$100,000  Mensual","Manpower, S.A. de C.V.","Colima, Col."
Especialista en Inteligencia Artificial,"$59,000 - $59,700  Mensual",Banorte,"Santa Fe Cuajimalpa, Cuajimalpa de Morelos, CDMX"
INGENIERO SR DE DATOS,Sueldo no mostrado por la empresa,Fundación Rafael Donde...,"Mérida, Yuc."
Trainee en modelos analíticos,"$8,000  Mensual",Grupo Salinas,"Tlalpan, CDMX"
Coordinador DWH e inteligencia de negocios,Sueldo no mostrado por la empresa,Empresa confidencial,"San Pedro Tlaquepaque, Jal."
INGENIERO DE DATOS,"$32,000 - $33,000  Mensual",Hitss,"Miguel Hidalgo, CDMX"
Practicante Digitalización – San Pedro Garza NL,"$6,500  Mensual",Sociedad Nacional Prom...,"San Pedro Garza García, N.L."
Practicante de Análisis de datos,"$6,500 - $8,000  Mensual",Empresa confidencial,N.L.
Gerente Analista de Datos / Power BI,"$55,000 - $60,000  Mensual",Human Staff,"Monterrey, N.L."
INFORMATICA POWER CENTER/ ETL DEVELOPER/PUERTO RICO,"$50,000 - $53,000  Mensual",Hitss,"Miguel Hidalgo, CDMX"
Especialista ciencia de datos,"$40,000 - $41,000  Mensual",Grupo Nacional Provinc...,"Coyoacán, CDMX"
Coordinador Data Analytics,Sueldo no mostrado por la empresa,"Farmacias del Ahorro, ...","Monterrey, N.L."
Work From Home Business and Data Science Analyst/Ref. 1028E,Sueldo no mostrado por la empresa,BAIRESDEV LLC / (Tax I...,"Miguel Hidalgo, CDMX"
Recien egresados | Ingeniería y Ciencia de datos,Sueldo no mostrado por la empresa,Capgemini México,CDMX
Data Science,Sueldo no mostrado por la empresa,OMNICOM MEDIA DIRECTIO...,"Santa Fe, Álvaro Obregón, CDMX"
SAP APO Consultant,Sueldo no mostrado por la empresa,COGNIZANT TECHNOLOGY S...,CDMX
Functional Architect,"$75,000 - $90,000  Mensual",COGNIZANT TECHNOLOGY S...,CDMX
Becario Business Analyst -Naucalpan,"$6,000  Mensual",Sociedad Nacional Prom...,"Naucalpan de Juárez, Edo. Méx.​"
Coordinador DataScience,Sueldo no mostrado por la empresa,"Farmacias del Ahorro, ...","Santa Catarina, N.L."
Analista de operaciones Jr.,"$10,000 - $12,000  Mensual",Empresa confidencial,N.L.
Especialista en análisis de negocio-BI,"$25,000 - $30,000  Mensual",SURA México,CDMX
Gerente BI,"$85,000 - $100,000  Mensual","Manpower, S.A. de C.V.","Guadalajara, Jal."
Coordinador DWH e inteligencia de negocios,Sueldo no mostrado por la empresa,Empresa confidencial,"San Pedro Tlaquepaque, Jal."
INGENIERO DE DATOS,"$32,000 - $33,000  Mensual",Hitss,"Miguel Hidalgo, CDMX"
Practicante Digitalización – San Pedro Garza NL,"$6,500  Mensual",Sociedad Nacional Prom...,"San Pedro Garza García, N.L."
Practicante de Análisis de datos,"$6,500 - $8,000  Mensual",Empresa confidencial,N.L.
Gerente Analista de Datos / Power BI,"$55,000 - $60,000  Mensual",Human Staff,"Monterrey, N.L."
INFORMATICA POWER CENTER/ ETL DEVELOPER/PUERTO RICO,"$50,000 - $53,000  Mensual",Hitss,"Miguel Hidalgo, CDMX"
Especialista ciencia de datos,"$40,000 - $41,000  Mensual",Grupo Nacional Provinc...,"Coyoacán, CDMX"
Coordinador Data Analytics,Sueldo no mostrado por la empresa,"Farmacias del Ahorro, ...","Monterrey, N.L."
Work From Home Business and Data Science Analyst/Ref. 1028E,Sueldo no mostrado por la empresa,BAIRESDEV LLC / (Tax I...,"Miguel Hidalgo, CDMX"
Recien egresados | Ingeniería y Ciencia de datos,Sueldo no mostrado por la empresa,Capgemini México,CDMX
Data Science,Sueldo no mostrado por la empresa,OMNICOM MEDIA DIRECTIO...,"Santa Fe, Álvaro Obregón, CDMX"
SAP APO Consultant,Sueldo no mostrado por la empresa,COGNIZANT TECHNOLOGY S...,CDMX
Functional Architect,"$75,000 - $90,000  Mensual",COGNIZANT TECHNOLOGY S...,CDMX
Becario Business Analyst -Naucalpan,"$6,000  Mensual",Sociedad Nacional Prom...,"Naucalpan de Juárez, Edo. Méx.​"
Coordinador DataScience,Sueldo no mostrado por la empresa,"Farmacias del Ahorro, ...","Santa Catarina, N.L."
Analista de operaciones Jr.,"$10,000 - $12,000  Mensual",Empresa confidencial,N.L.
Especialista en análisis de negocio-BI,"$25,000 - $30,000  Mensual",SURA México,CDMX
Gerente BI,"$85,000 - $100,000  Mensual","Manpower, S.A. de C.V.","Guadalajara, Jal."
JEFE DE INNOVACION COMERCIAL,"$30,000  Mensual",Libertad Servicios Fin...,"Querétaro, Qro."
Consultor Tableau,Sueldo no mostrado por la empresa,"Gonet, S.A. de C.V.","Cuauhtémoc, CDMX"
Trainee actuaría,Sueldo no mostrado por la empresa,Profuturo GNP,CDMX
Sr Data Analyst,"$50,000 - $53,000  Mensual",SERVICIOS AXITY MEXICO...,CDMX
Business intelligence analyst,"$35,000 - $39,000  Mensual","Stefanini México, S.A....",CDMX
Analista de inteligencia comercial,"$25,000 - $27,000  Mensual",AUTO-TODO MEXICANA SA ...,"Puebla, Pue."
IT Intern en Philip Morris,"$8,300  Mensual",CENTRAL DE TALENTO UNI...,Jal.
IT Intern en Philip Morris,"$8,300  Mensual",CENTRAL DE TALENTO UNI...,CDMX
Especialista Sr. Analítica y presupuesto,"$40,000 - $45,000  Mensual",Empresa confidencial,CDMX
Data engineer (100% Remoto / Proyecto de 4 meses),Sueldo no mostrado por la empresa,"Gonet, S.A. de C.V.",CDMX
Coordinador Revenue Analytics,"$25,000 - $27,000  Mensual",Grupo Alsea,"Álvaro Obregón, CDMX"
Data Analyst/Market Intelligence Specialist,Sueldo no mostrado por la empresa,Empresa confidencial,"García, N.L."
Líder de Datos,"$45,000 - $48,000  Mensual",IDS Comercial,"Álvaro Obregón, CDMX"
Procurement Solutions Developer,Sueldo no mostrado por la empresa,Johnson Controls,"San Pedro Garza García, N.L."
Solutions Developer / Power Platform Developer,Sueldo no mostrado por la empresa,Johnson Controls,"San Pedro Garza García, N.L."
PROYEC MANAGER JR,"$27,000 - $30,000  Mensual",Banorte,"Santa Fe Cuajimalpa, Cuajimalpa de Morelos, CDMX"
JEFE DE INNOVACION COMERCIAL,"$30,000  Mensual",Libertad Servicios Fin...,"Querétaro, Qro."
Consultor Tableau,Sueldo no mostrado por la empresa,"Gonet, S.A. de C.V.","Cuauhtémoc, CDMX"
Trainee actuaría,Sueldo no mostrado por la empresa,Profuturo GNP,CDMX
Sr Data Analyst,"$50,000 - $53,000  Mensual",SERVICIOS AXITY MEXICO...,CDMX
Business intelligence analyst,"$35,000 - $39,000  Mensual","Stefanini México, S.A....",CDMX
Analista de inteligencia comercial,"$25,000 - $27,000  Mensual",AUTO-TODO MEXICANA SA ...,"Puebla, Pue."
IT Intern en Philip Morris,"$8,300  Mensual",CENTRAL DE TALENTO UNI...,Jal.
IT Intern en Philip Morris,"$8,300  Mensual",CENTRAL DE TALENTO UNI...,CDMX
Especialista Sr. Analítica y presupuesto,"$40,000 - $45,000  Mensual",Empresa confidencial,CDMX
Data engineer (100% Remoto / Proyecto de 4 meses),Sueldo no mostrado por la empresa,"Gonet, S.A. de C.V.",CDMX
Coordinador Revenue Analytics,"$25,000 - $27,000  Mensual",Grupo Alsea,"Álvaro Obregón, CDMX"
Data Analyst/Market Intelligence Specialist,Sueldo no mostrado por la empresa,Empresa confidencial,"García, N.L."
Líder de Datos,"$45,000 - $48,000  Mensual",IDS Comercial,"Álvaro Obregón, CDMX"
Procurement Solutions Developer,Sueldo no mostrado por la empresa,Johnson Controls,"San Pedro Garza García, N.L."
Solutions Developer / Power Platform Developer,Sueldo no mostrado por la empresa,Johnson Controls,"San Pedro Garza García, N.L."
PROYEC MANAGER JR,"$27,000 - $30,000  Mensual",Banorte,"Santa Fe Cuajimalpa, Cuajimalpa de Morelos, CDMX"
Digitalent (Practicante),Sueldo no mostrado por la empresa,DIMEX CAPITAL,"Monterrey, N.L."
Work From Home Data Engineer / Ref. 0960E,Sueldo no mostrado por la empresa,BAIRESDEV LLC / (Tax I...,"Miguel Hidalgo, CDMX"
ANALISTA DE VENTAS,"$20,000  Mensual",ROSINECHO,"Cuajimalpa de Morelos, CDMX"
Trabajo Desde Casa Ingeniero de Datos / Ref. 0339S,Sueldo no mostrado por la empresa,BAIRESDEV LLC / (Tax I...,"Guadalajara, Jal."
Trabajo Desde Casa Ingeniero de Datos / Ref. 0339S,Sueldo no mostrado por la empresa,BAIRESDEV LLC / (Tax I...,"Miguel Hidalgo, CDMX"
Ingeniero de datos,Sueldo no mostrado por la empresa,BanCoppel,"Culiacán, Sin."
Desarrollador java ee sr,"$5,000 - $6,000  Mensual",Addon Technologies Inc.,CDMX
Especialista Bussines Intelligence,Sueldo no mostrado por la empresa,C&A MEXICO S DE RL,"San Pedro Tlaquepaque, Jal."
Azure Devops,"$75,000 - $80,000  Mensual",Addon Technologies Inc.,
Dot NET JAVA,"$75,000 - $80,000  Mensual",Addon Technologies Inc.,
ServiceNOW,"$5,000 - $6,000  Mensual",Addon Technologies Inc.,
Sr Data Engineer,"$75,000 - $80,000  Mensual",Addon Technologies Inc.,"Mexticacán, Jal."
Data engineer,"$30,000 - $40,000  Mensual",SEGULA SERVICIOS EMPRE...,"Naucalpan de Juárez, Edo. Méx.​"
Analista de base de datos,"$17,000 - $19,000  Mensual",TRANSPORTES CASTORES D...,"León, Gto."
Técnico instalador,"$16,500 - $16,800  Mensual","CONTAKTO UNO, SC","Buena Vista, Tijuana, BC."
Digitalent (Practicante),Sueldo no mostrado por la empresa,DIMEX CAPITAL,"Monterrey, N.L."
Work From Home Data Engineer / Ref. 0960E,Sueldo no mostrado por la empresa,BAIRESDEV LLC / (Tax I...,"Miguel Hidalgo, CDMX"
ANALISTA DE VENTAS,"$20,000  Mensual",ROSINECHO,"Cuajimalpa de Morelos, CDMX"
Trabajo Desde Casa Ingeniero de Datos / Ref. 0339S,Sueldo no mostrado por la empresa,BAIRESDEV LLC / (Tax I...,"Guadalajara, Jal."
Trabajo Desde Casa Ingeniero de Datos / Ref. 0339S,Sueldo no mostrado por la empresa,BAIRESDEV LLC / (Tax I...,"Miguel Hidalgo, CDMX"
Ingeniero de datos,Sueldo no mostrado por la empresa,BanCoppel,"Culiacán, Sin."
Desarrollador java ee sr,"$5,000 - $6,000  Mensual",Addon Technologies Inc.,CDMX
Especialista Bussines Intelligence,Sueldo no mostrado por la empresa,C&A MEXICO S DE RL,"San Pedro Tlaquepaque, Jal."
Azure Devops,"$75,000 - $80,000  Mensual",Addon Technologies Inc.,
Dot NET JAVA,"$75,000 - $80,000  Mensual",Addon Technologies Inc.,
ServiceNOW,"$5,000 - $6,000  Mensual",Addon Technologies Inc.,
Sr Data Engineer,"$75,000 - $80,000  Mensual",Addon Technologies Inc.,"Mexticacán, Jal."
Data engineer,"$30,000 - $40,000  Mensual",SEGULA SERVICIOS EMPRE...,"Naucalpan de Juárez, Edo. Méx.​"
Analista de base de datos,"$17,000 - $19,000  Mensual",TRANSPORTES CASTORES D...,"León, Gto."
Técnico instalador,"$16,500 - $16,800  Mensual","CONTAKTO UNO, SC","Buena Vista, Tijuana, BC."
Consultor DBA Security,"$40,000 - $50,000  Mensual",Indra,"Atizapán de Zaragoza, Edo. Méx.​"
ANALISTA DE DATOS,Sueldo no mostrado por la empresa,EMBE PERSONAL S.A. DE ...,Yuc.
Analista de sistemas e Infraestructura,"$22,000 - $24,000  Mensual",Empleandote,"Monterrey, N.L."
Administrador de TI,"$17,500 - $18,000  Mensual",Empresa confidencial,"Puebla, Pue."
Ingeniero de proyecto,Sueldo no mostrado por la empresa,Delimex,"Guadalajara, Jal."
Líder técnico java,"$45,000 - $47,000  Mensual",AIT VANGUARDIA TECNOLÓ...,"Azcapotzalco, CDMX"
Ingeniero de proyectos Sr,Sueldo no mostrado por la empresa,Adecco,"Guadalajara, Jal."
AGENCIA AUTOMOTRIZ SOLICITA PROGRAMADOR SENIOR,"$27,000 - $30,000  Mensual",PROCESOS Y SISTEMAS FA...,"Tuxtla Gutiérrez, Chis."
RECIÉN EGRESADO- SISTEMAS O AFÍN,"$7,000 - $8,000  Mensual",Alia,"Naucalpan de Juárez, Edo. Méx.​"
Líder Técnico Java Bilingüe (Híbrido/Semipresencial),"$43,000 - $45,000  Mensual",SERVICIOS AXITY MEXICO...,CDMX
LIDER TECNICO JAVA,"$31,000 - $32,000  Mensual",SERVICIOS AXITY MEXICO...,CDMX
Líder Técnico Java,"$45,000 - $51,000  Mensual","AZKA IT CONSULTING, SA...","Azcapotzalco, CDMX"
Analista de Control de Accesos,"$16,000 - $18,000  Mensual","AT&T, México",CDMX
ANALISTA DEPORTIVO PARABASEBALL,"$5,000 - $10,000  Mensual",Kelly Services,
ANALISTA DEPORTIVO PARA SOFTBALL,"$5,000 - $10,000  Mensual",Kelly Services,
Consultor DBA Security,"$40,000 - $50,000  Mensual",Indra,"Atizapán de Zaragoza, Edo. Méx.​"
ANALISTA DE DATOS,Sueldo no mostrado por la empresa,EMBE PERSONAL S.A. DE ...,Yuc.
Analista de sistemas e Infraestructura,"$22,000 - $24,000  Mensual",Empleandote,"Monterrey, N.L."
Administrador de TI,"$17,500 - $18,000  Mensual",Empresa confidencial,"Puebla, Pue."
Ingeniero de proyecto,Sueldo no mostrado por la empresa,Delimex,"Guadalajara, Jal."
Líder técnico java,"$45,000 - $47,000  Mensual",AIT VANGUARDIA TECNOLÓ...,"Azcapotzalco, CDMX"
Ingeniero de proyectos Sr,Sueldo no mostrado por la empresa,Adecco,"Guadalajara, Jal."
AGENCIA AUTOMOTRIZ SOLICITA PROGRAMADOR SENIOR,"$27,000 - $30,000  Mensual",PROCESOS Y SISTEMAS FA...,"Tuxtla Gutiérrez, Chis."
RECIÉN EGRESADO- SISTEMAS O AFÍN,"$7,000 - $8,000  Mensual",Alia,"Naucalpan de Juárez, Edo. Méx.​"
Líder Técnico Java Bilingüe (Híbrido/Semipresencial),"$43,000 - $45,000  Mensual",SERVICIOS AXITY MEXICO...,CDMX
LIDER TECNICO JAVA,"$31,000 - $32,000  Mensual",SERVICIOS AXITY MEXICO...,CDMX
Líder Técnico Java,"$45,000 - $51,000  Mensual","AZKA IT CONSULTING, SA...","Azcapotzalco, CDMX"
Analista de Control de Accesos,"$16,000 - $18,000  Mensual","AT&T, México",CDMX
ANALISTA DEPORTIVO PARABASEBALL,"$5,000 - $10,000  Mensual",Kelly Services,
ANALISTA DEPORTIVO PARA SOFTBALL,"$5,000 - $10,000  Mensual",Kelly Services,
Ingeniero de proyectos Sr,Sueldo no mostrado por la empresa,Adecco,"Guadalajara, Jal."
Consultor de Identidad Digital,Sueldo no mostrado por la empresa,Tecnológico de Monterrey,"Monterrey, N.L."
Científico de Datos,Sueldo no mostrado por la empresa,Universidad de Monterrey,N.L.
ANALISTA CIENTIFICO DE DATOS,Sueldo no mostrado por la empresa,Cemex Holdings,N.L.
Data Scientist,Sueldo no mostrado por la empresa,Resideo,SLP.
Senior Data Scientist,Sueldo no mostrado por la empresa,Takeda Pharmaceuticals,CDMX
Data Scientist R&D,Sueldo no mostrado por la empresa,Mondelez International,Edo. Méx.​
Work From Home Data Scientist Data Engineer Ref. 0960E - Get Hired Fast,Sueldo no mostrado por la empresa,GrabJobs,CDMX
Campus Graduate - Data Scientist Specialist,Sueldo no mostrado por la empresa,Dow Venture Capital,Tamps.
Campus Graduate - Data Scientist Specialist,Sueldo no mostrado por la empresa,Dow Venture Capital,Tamps.
Data Scientist & Analytics Engineer Lead,Sueldo no mostrado por la empresa,GrabJobs,N.L.
Data Scientist & Analytics Engineer Lead,Sueldo no mostrado por la empresa,GrabJobs,N.L.
Director of Data Science,Sueldo no mostrado por la empresa,GrabJobs,CDMX
Product Analyst (Jr),Sueldo no mostrado por la empresa,GrabJobs,CDMX
Científico de Datos,Sueldo no mostrado por la empresa,Grupo Coppel,Sin.
Data Scientist,Sueldo no mostrado por la empresa,GoHire,N.L.
Ingeniero de proyectos Sr,Sueldo no mostrado por la empresa,Adecco,"Guadalajara, Jal."
Consultor de Identidad Digital,Sueldo no mostrado por la empresa,Tecnológico de Monterrey,"Monterrey, N.L."
Científico de Datos,Sueldo no mostrado por la empresa,Universidad de Monterrey,N.L.
ANALISTA CIENTIFICO DE DATOS,Sueldo no mostrado por la empresa,Cemex Holdings,N.L.
Data Scientist,Sueldo no mostrado por la empresa,Resideo,SLP.
Senior Data Scientist,Sueldo no mostrado por la empresa,Takeda Pharmaceuticals,CDMX
Data Scientist R&D,Sueldo no mostrado por la empresa,Mondelez International,Edo. Méx.​
Work From Home Data Scientist Data Engineer Ref. 0960E - Get Hired Fast,Sueldo no mostrado por la empresa,GrabJobs,CDMX
Campus Graduate - Data Scientist Specialist,Sueldo no mostrado por la empresa,Dow Venture Capital,Tamps.
Campus Graduate - Data Scientist Specialist,Sueldo no mostrado por la empresa,Dow Venture Capital,Tamps.
Data Scientist & Analytics Engineer Lead,Sueldo no mostrado por la empresa,GrabJobs,N.L.
Data Scientist & Analytics Engineer Lead,Sueldo no mostrado por la empresa,GrabJobs,N.L.
Director of Data Science,Sueldo no mostrado por la empresa,GrabJobs,CDMX
Product Analyst (Jr),Sueldo no mostrado por la empresa,GrabJobs,CDMX
Científico de Datos,Sueldo no mostrado por la empresa,Grupo Coppel,Sin.
Data Scientist,Sueldo no mostrado por la empresa,GoHire,N.L.
Data Scientist Jr,Sueldo no mostrado por la empresa,Workable ATS,CDMX
Data Scientist,Sueldo no mostrado por la empresa,Takeda Pharmaceuticals,CDMX
Data Scientist,Sueldo no mostrado por la empresa,Cognizant,Jal.
Data Scientist,Sueldo no mostrado por la empresa,Kantar Public,CDMX
Data Scientist,Sueldo no mostrado por la empresa,Kantar Added Value,CDMX
Data Scientist,Sueldo no mostrado por la empresa,Kantar Retail,CDMX
Data Scientist,Sueldo no mostrado por la empresa,KANTAR,CDMX
Data Scientist II,Sueldo no mostrado por la empresa,Fortra,
Senior Data Scientist,Sueldo no mostrado por la empresa,Takeda Pharmaceuticals,CDMX
Senior Data Scientist,Sueldo no mostrado por la empresa,Michael Page México,CDMX
Data Scientist Jr (C10),Sueldo no mostrado por la empresa,CitiGroup,CDMX
Sr Data Scientist,Sueldo no mostrado por la empresa,NielsenIQ,CDMX
Sr. Data scientist,Sueldo no mostrado por la empresa,Chubb ,N.L.
Lead Data Scientist,Sueldo no mostrado por la empresa,TransUnion,Tab.
Intern Data Scientist,Sueldo no mostrado por la empresa,CitiGroup,CDMX
Data Scientist / Machine Learning Engineer (Credit Analysis) (Mexico),Sueldo no mostrado por la empresa,Workable ATS,CDMX
"Acceleration Centers - P&T, Labs, Data Scientist, Senior Manager",Sueldo no mostrado por la empresa,PwC México,Ver.
"Acceleration Centers - P&T, Labs, Data Scientist, Senior Manager",Sueldo no mostrado por la empresa,PwC,Ver.
Routecle (Trainee Datameer),Sueldo no mostrado por la empresa,Capgemini,CDMX
Intern eCommerce,Sueldo no mostrado por la empresa,Friesland Campina,Tamps.
Data Scientist Jr,Sueldo no mostrado por la empresa,Workable ATS,CDMX
Data Scientist,Sueldo no mostrado por la empresa,Takeda Pharmaceuticals,CDMX
Data Scientist,Sueldo no mostrado por la empresa,Cognizant,Jal.
Data Scientist,Sueldo no mostrado por la empresa,Kantar Public,CDMX
Data Scientist,Sueldo no mostrado por la empresa,Kantar Added Value,CDMX
Data Scientist,Sueldo no mostrado por la empresa,Kantar Retail,CDMX
Data Scientist,Sueldo no mostrado por la empresa,KANTAR,CDMX
Data Scientist II,Sueldo no mostrado por la empresa,Fortra,
Senior Data Scientist,Sueldo no mostrado por la empresa,Takeda Pharmaceuticals,CDMX
Senior Data Scientist,Sueldo no mostrado por la empresa,Michael Page México,CDMX
Data Scientist Jr (C10),Sueldo no mostrado por la empresa,CitiGroup,CDMX
Sr Data Scientist,Sueldo no mostrado por la empresa,NielsenIQ,CDMX
Sr. Data scientist,Sueldo no mostrado por la empresa,Chubb ,N.L.
Lead Data Scientist,Sueldo no mostrado por la empresa,TransUnion,Tab.
Intern Data Scientist,Sueldo no mostrado por la empresa,CitiGroup,CDMX
Data Scientist / Machine Learning Engineer (Credit Analysis) (Mexico),Sueldo no mostrado por la empresa,Workable ATS,CDMX
"Acceleration Centers - P&T, Labs, Data Scientist, Senior Manager",Sueldo no mostrado por la empresa,PwC México,Ver.
"Acceleration Centers - P&T, Labs, Data Scientist, Senior Manager",Sueldo no mostrado por la empresa,PwC,Ver.
Routecle (Trainee Datameer),Sueldo no mostrado por la empresa,Capgemini,CDMX
Intern eCommerce,Sueldo no mostrado por la empresa,Friesland Campina,Tamps.
Data scientist,Sueldo no mostrado por la empresa,COGNIZANT TECHNOLOGY S...,"Guadalajara, Jal."
Data Scientist Jr,Sueldo no mostrado por la empresa,Banamex,CDMX
Intern Data Scientist,Sueldo no mostrado por la empresa,Banamex,CDMX
Expert Data Scientist,Sueldo no mostrado por la empresa,GENERAL DE SEGUROS,CDMX
Data Scientist Jr (C10),Sueldo no mostrado por la empresa,Banamex,CDMX
CIENTIFICO DE DATOS,Sueldo no mostrado por la empresa,BanCoppel,CDMX
PRACTICANTE CIENCIA DE DATOS - MONTERREY,"$6,300 - $7,000  Mensual",Tecnoap,"Monterrey, N.L."
Ingeniero QA e implementación,Sueldo no mostrado por la empresa,Operadora de Servicios...,"Los Mochis, Ahome, Sin."
Big Data Jr,"$20,000 - $25,000  Mensual",Neoris(CEMTEC),CDMX
Coordinador de minería de datos,"$34,000 - $35,000  Mensual",Universidad Popular Au...,"Puebla, Pue."
Analista de datos MDM,"$17,000 - $20,000  Mensual",Grupo Alnus S.A. de C.V.,"Monterrey, N.L."
Data Scientist,Sueldo no mostrado por la empresa,Liverpool,"Cuajimalpa de Morelos, CDMX"
Data scientist,Sueldo no mostrado por la empresa,COGNIZANT TECHNOLOGY S...,"Guadalajara, Jal."
Data Scientist Jr,Sueldo no mostrado por la empresa,Banamex,CDMX
Intern Data Scientist,Sueldo no mostrado por la empresa,Banamex,CDMX
Expert Data Scientist,Sueldo no mostrado por la empresa,GENERAL DE SEGUROS,CDMX
Data Scientist Jr (C10),Sueldo no mostrado por la empresa,Banamex,CDMX
CIENTIFICO DE DATOS,Sueldo no mostrado por la empresa,BanCoppel,CDMX
PRACTICANTE CIENCIA DE DATOS - MONTERREY,"$6,300 - $7,000  Mensual",Tecnoap,"Monterrey, N.L."
Ingeniero QA e implementación,Sueldo no mostrado por la empresa,Operadora de Servicios...,"Los Mochis, Ahome, Sin."
Big Data Jr,"$20,000 - $25,000  Mensual",Neoris(CEMTEC),CDMX
Coordinador de minería de datos,"$34,000 - $35,000  Mensual",Universidad Popular Au...,"Puebla, Pue."
Analista de datos MDM,"$17,000 - $20,000  Mensual",Grupo Alnus S.A. de C.V.,"Monterrey, N.L."
Data Scientist,Sueldo no mostrado por la empresa,Liverpool,"Cuajimalpa de Morelos, CDMX"
Data Scientist,"$36,000 - $45,000  Mensual",Empresa confidencial,"Benito Juárez, CDMX"
Data Scientist,Sueldo no mostrado por la empresa,Liverpool,"Cuajimalpa de Morelos, CDMX"
Senior Data Scientist,Sueldo no mostrado por la empresa,"Manpower, S.A. de C.V.","Azcapotzalco, CDMX"
Junior Data Scientist,Sueldo no mostrado por la empresa,"Manpower, S.A. de C.V.","Azcapotzalco, CDMX"
Sr Data Scientist,"$70,000 - $80,000  Mensual","ENTERPRISE SOLUTIONS, ...",CDMX
Senior Data Scientist,Sueldo no mostrado por la empresa,Michael Page,
Data Scientist Jr/Semi Sr.,Sueldo no mostrado por la empresa,Empresa confidencial,CDMX
"Data Scientist Manager (Ciudad de México, Cuauhtémoc)",Sueldo no mostrado por la empresa,BBVA Bancomer,"Cuauhtémoc, CDMX"
EGRESADAS TI Ing Actuaria para Data Engineer Data Scientist,"$12,000 - $15,000  Mensual",Capgemini México,
Work From Home Senior Data Scientist / Ref. 0960E (RD),Sueldo no mostrado por la empresa,BAIRESDEV LLC / (Tax I...,"Guadalajara, Jal."
